dis_price,discount_percent,maincategory_name,ori_price,ranking,subcategory_name,title
"18,970원",12,가구/침구,"18,970원",8,ALL,[비트백]액자형 DIY 보석십자수 명화그리기/비즈/그림/큐빅
"12,500원",58,가구/침구,"12,500원",9,ALL,[르헤브]뽀송뽀송 거실카페트/극세사 카페트/원형 카페트/러그
"13,900원",59,가구/침구,"13,900원",10,ALL,[아이르]아이르 고밀도 극세사 밍크무릎담요1+1 캠핑이불 겨울
"14,900원",69,가구/침구,"14,900원",11,ALL,[쁘리엘르]사계절 3중직 암막 방한 커튼 창형 중형 커텐
"256,000원",57,여행,"256,000원",1,ALL,카드10%할인|그랜드조선 제주 (제주도호텔/서귀포호텔/중문호텔/신규호텔/조선호텔/제주조선)
"129,000원",55,여행,"129,000원",2,ALL,카드할인|쏠비치호텔앤리조트(쏠비치진도/쏠비치삼척/쏠비치양양/소노리조트/쏠비치리조트)
"64,510원",2,여행,"64,510원",3,ALL,|강원 횡성군| 웰리힐리파크(현대성우/스키장/강원횡성/횡성/강원도여행/웰리힐리/현대성우콘도/횡성스키)
"39,290원",2,여행,"39,290원",4,ALL,|강원 정선군| 정선 메이힐스 리조트(정선/정선숙소/정선리조트/정선 스키장/정선스키장/스키장)
"127,070원",3,여행,"127,070원",5,ALL,|강원 원주시| 오크밸리리조트(오크밸리/강원도원주오크밸리/원주 오크밸리/한솔오크벨리/오크벨리리조트)
"25,000원",43,여행,"25,000원",6,ALL,(공식판매처) 에버랜드 얼리버드 대인/소인 종일권(방문일 지정)(~21/1/3)
"48,800원",2,ALL,"48,800원",144,ALL,애스펀 여성 패딩 트랙수트 3종세트(패딩+트랙수트 1세트)
"28,800원",8,ALL,"28,800원",145,ALL,무선 블루투스 5.0 이어폰 3개 1+1+1 LED
"26,500원",10,ALL,"26,500원",146,ALL,[애슐리]애슐리 볶음밥 5종(10인분) 1+1+1+1+1 왕교자490g 증정
"10,900원",50,ALL,"10,900원",147,ALL,이경희 돼지국밥 600gx4팩 8인분
"17,900원",10,ALL,"17,900원",148,ALL,[키즈마루]국산 3중 비말차단 마스크  300매 KF-AD MB필터 마스크
"7,900원",33,ALL,"7,900원",149,ALL,[디얼리빙]논슬립 철제 바지걸이 20p / PVC코팅 옷걸이 무료배송
"22,900원",8,ALL,"22,900원",150,ALL,[매일두유]매일두유 99.89 190ml 48팩
"16,900원",15,ALL,"16,900원",151,ALL,[Aura]럭셔리향수향 아우라 섬유유연제 윌유 5.5L
"18,800원",20,ALL,"18,800원",152,ALL,[서울우유]멸균우유 1000ml x 10입 (1박스) 무료배송
"11,900원",69,ALL,"11,900원",153,ALL,티탁 기모/맨투맨/후드/바지/원피스/롱티/빅사이즈
"59,900원",0,ALL,"59,900원",154,ALL,[농협]보성다향미20kg/쌀20kg 2020햅쌀 백미 상등급 당일도정
"23,800원",10,ALL,"23,800원",155,ALL,[제주삼다수]제주삼다수 2L 24병/생수전문배송
"39,800원",0,ALL,"39,800원",156,ALL,KF94 새부리형 황사 마스크 대형 100매 개별포장 국산
"42,150원",3,ALL,"42,150원",157,ALL,[고려은단][본사직영] 비타민C 1000 600정/ 고려은단
"97,300원",30,ALL,"97,300원",158,ALL,[리얼지오지아(남성)] [지오지아]20FW 프리미엄 에코 퍼 구스다운 롱패딩 2종 ADA4
"9,900원",28,ALL,"9,900원",159,ALL,[수퍼타이]수퍼타이 분말세제 바스켓 6kg
"20,900원",7,ALL,"20,900원",160,ALL,[상하목장]상하목장 유기농 멸균우유 190ML  24팩
"15,900원",70,ALL,"15,900원",161,ALL,스웨덴세탁소 겨울신상/빅사이즈/롱원피스/니트/코트
"15,900원",11,ALL,"15,900원",162,ALL,[아토세이프]쉬슬러 고농축 액체 세탁세제 3.05L 2개 + 사은품 2종
"13,900원",50,ALL,"13,900원",163,ALL,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩
"20,000원",20,ALL,"20,000원",164,ALL,[배스킨라빈스](배스킨라빈스) x-mas 엄마는 외계인 케이크
"9,800원",10,ALL,"9,800원",165,ALL,[백산수]백산수 2L 12병/생수전문배송
"34,900원",0,ALL,"34,900원",166,ALL,[모나리자]에코모먼트 데코 3겹 30M 30롤 3개 총90롤 화장지
"30,000원",16,ALL,"30,000원",167,ALL,좋은생각 : 정기구독 1년 (선물 증정)  / 무료배송
"9,900원",30,ALL,"9,900원",168,ALL,[비비수산]생새우살  대사이즈1+1(약 70마리)(쿠폰적용가8240원)
"19,900원",33,ALL,"19,900원",169,ALL,[진라면]진라면 매운맛 40봉
"11,900원",7,스포츠/자동차,"11,900원",8,ALL,붙이는 핫팩 100매 파스형핫팩/안전인증/허리핫팩
"32,000원",54,스포츠/자동차,"32,000원",9,ALL,[케이스위스]르까프/케이스위스 패딩트랙수트/기모의류
"36,900원",38,스포츠/자동차,"36,900원",10,ALL,시즌오프 훼르자 성인 아동 헤비롱패딩 플리스자켓
"36,750원",25,스포츠/자동차,"36,750원",11,ALL,[머렐]남녀 정글목 에어쿠션 플러스 캐주얼 슈즈 5118SF313 314 353 354 355 357
"9,900원",50,스포츠/자동차,"9,900원",12,ALL,[써니사이드업]겨울 요가레깅스/기모바지/후리스자켓/조끼 반값세일
"5,900원",69,스포츠/자동차,"5,900원",13,ALL,히트텍/발열타이즈/후리스/패딩조끼/등산복/작업복
"32,830원",33,스포츠/자동차,"32,830원",14,ALL,[스케쳐스][스케쳐스] 솔라퓨즈 런닝화 SL0WP20X061-3종택1
"8,900원",11,스포츠/자동차,"8,900원",15,ALL,[나이키]나이키 스우시 크루삭스 3팩 6팩 드라이핏 스포츠양말
"4,900원",50,스포츠/자동차,"4,900원",16,ALL,[프로스펙스]스포츠 동계용품 모음 장갑 넥워머 비니
"17,900원",69,스포츠/자동차,"17,900원",17,ALL,EXR 아우터 외 트랙수트/티셔츠/팬츠
"119,000원",30,스포츠/자동차,"119,000원",18,ALL,[코오롱스포츠][코오롱스포츠] 남여 헤스티아롱 다운자켓 JWJDW19241JKJDW19242IJS
"16,900원",43,스포츠/자동차,"16,900원",19,ALL,밸런스휴 허리시원 스트레칭 홈트레이닝 바른자
"9,900원",63,스포츠/자동차,"9,900원",20,ALL,아보크 성인/아동 키높이 패딩슈즈 특가
"12,900원",69,스포츠/자동차,"12,900원",21,ALL,[MLB]털슬리퍼/학생슬리퍼/남성슬리퍼/털실내화
"137,200원",30,스포츠/자동차,"137,200원",22,ALL,[코오롱스포츠][코오롱스포츠] 여성 스카디 다운 JKJDW19402IJS
"59,000원",69,스포츠/자동차,"59,000원",23,ALL,[노스페이스화이트라벨]노스페이스 한파준비 겨울잡화 뮬슬립온/모자/장갑
"32,900원",64,스포츠/자동차,"32,900원",24,ALL,[휠라]아디다스/반스/나이키/휠라 운동화/런닝화/스니커즈
"103,530원",13,스포츠/자동차,"103,530원",25,ALL,[블랙야크]19FW 남성 겨울용 중형 튜브형구스다운 M레트로튜브다운자켓-1YDP
"26,900원",69,스포츠/자동차,"26,900원",26,ALL,[에버라스트]에버라스트/22%쿠폰/기모/후드집업/맨투맨/플리스자켓
"37,000원",0,스포츠/자동차,"37,000원",27,ALL,[마이핫]마이핫보온대160g(50개입) 사은품 20년최신 군용핫팩
"35,000원",28,스포츠/자동차,"35,000원",28,ALL,[안다르]20% 안다르 F/W 윈터세일 Vol.2
"63,510원",27,스포츠/자동차,"63,510원",29,ALL,[네파](신세계김해점)네파 7F82009 여성 이비 구스 다운 재킷 
"12,900원",0,스포츠/자동차,"12,900원",30,ALL,[핫앤핫]따끈따끈 2020최신제조 핫앤핫 핫팩/대용량/붙이는
"33,000원",70,스포츠/자동차,"33,000원",31,ALL,[콜핑]FW_겨울 세일 다운/패딩/기모/티/바지/등산화/모자
"79,000원",69,스포츠/자동차,"79,000원",32,ALL,[밀레]밀레 남여 플리스/기모상하세트/다운外 특가전
"130,900원",69,스포츠/자동차,"130,900원",33,ALL,[네파]네파 FW 아우터 할인대전 외 다운/패딩/플리스/티셔츠
"8,900원",55,스포츠/자동차,"8,900원",34,ALL,[타이트엔드]방수/방한 장갑/보드/스키/등산/겨울장갑/ 혹한기용
"24,900원",70,스포츠/자동차,"24,900원",35,ALL,2차앵콜행사 리복/푸마키즈 데일리 트레이닝복 아우터
"14,550원",3,e쿠폰/티켓,"14,550원",39,ALL,[구글플레이](카드가능) 기프트코드 1만 5천원 / 구글 기프트카드
"24,000원",20,e쿠폰/티켓,"24,000원",40,ALL,[배스킨라빈스](배스킨라빈스) x-mas 듀얼 와츄원 NO.9
"4,850원",3,e쿠폰/티켓,"4,850원",41,ALL,[구글플레이](카드가능) 기프트코드 5천원 / 구글 기프트카드
"97,500원",2,e쿠폰/티켓,"97,500원",42,ALL,[홈플러스](홈플러스) 홈플러스 상품권 모바일 교환권 10만원권
"22,400원",20,e쿠폰/티켓,"22,400원",43,ALL,[배스킨라빈스](배스킨라빈스) x-mas 겨울왕국 엘사 프린세스
"20,800원",20,e쿠폰/티켓,"20,800원",44,ALL,[배스킨라빈스](배스킨라빈스) x-mas 와글와글 크러쉬
"49,000원",2,e쿠폰/티켓,"49,000원",45,ALL,[에쓰오일](S-OIL) 모바일주유권 5만원권
"28,200원",6,e쿠폰/티켓,"28,200원",46,ALL,[해피머니](카드가능)(해피머니) 온라인상품권 3만원
"23,200원",20,e쿠폰/티켓,"23,200원",47,ALL,[배스킨라빈스](배스킨라빈스) x-mas 해피데이 카카오 프렌즈
"46,000원",8,e쿠폰/티켓,"46,000원",48,ALL,[LF몰](LF)LF몰 디지털 금액권 5만원권
670원,25,e쿠폰/티켓,670원,49,ALL,[GS25](스마일클럽) GS25 농심 신라면소컵
"4,850원",3,e쿠폰/티켓,"4,850원",50,ALL,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권5천원권(ID바로충전)
"28,500원",5,e쿠폰/티켓,"28,500원",51,ALL,[GS수퍼마켓](GS THE FRESH)금액상품권3만원
970원,25,e쿠폰/티켓,970원,52,ALL,[GS25](스마일클럽) GS25 농심 새우깡1300
"21,600원",20,e쿠폰/티켓,"21,600원",53,ALL,[배스킨라빈스](배스킨라빈스) x-mas 뽑아먹는 미니언즈
"22,400원",20,e쿠폰/티켓,"22,400원",54,ALL,[배스킨라빈스](배스킨라빈스) x-mas 시크릿 라이언
"1,000원",0,e쿠폰/티켓,"1,000원",55,ALL,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 온라인문화상품권 1천원권
"24,800원",20,e쿠폰/티켓,"24,800원",56,ALL,[배스킨라빈스](배스킨라빈스) x-mas 바로먹는 와츄원
"9,600원",4,e쿠폰/티켓,"9,600원",57,ALL,[맥도날드](맥도날드) 디지털 1만원권
"22,400원",20,e쿠폰/티켓,"22,400원",58,ALL,[배스킨라빈스](배스킨라빈스) x-mas 퍼즐 와츄원
"20,800원",20,e쿠폰/티켓,"20,800원",59,ALL,[배스킨라빈스](배스킨라빈스) x-mas 월리와 함께 찰칵
"31,430원",7,e쿠폰/티켓,"31,430원",60,ALL,[투썸플레이스](투썸플레이스) 20Xmas 스트로베리 초콜릿 생크림
"145,500원",3,e쿠폰/티켓,"145,500원",61,ALL,[구글플레이](카드가능) 기프트코드 15만원/구글 10000크레딧 증정
"50,000원",0,e쿠폰/티켓,"50,000원",62,ALL,[파리바게뜨]파바 NEW 모바일 5만원권
"30,000원",0,e쿠폰/티켓,"30,000원",63,ALL,[배스킨라빈스](배스킨라빈스) 모바일 3만원권
,0,e쿠폰/티켓,,64,ALL,[천재교육]밀크T 체험만 하면 기프티콘 100% 증정 / 스타벅스커피케이크+해피머니상품권 추첨 증정
"11,000원",20,e쿠폰/티켓,"11,000원",65,ALL,[파스쿠찌]메리 티라미수 라떼+아메리카노(R)+후레시 카스텔라
"25,080원",24,e쿠폰/티켓,"25,080원",66,ALL,[T데이터쿠폰](SK텔레콤) T데이터쿠폰 5GB
"25,840원",48,화장품/헤어,"25,840원",1,ALL,[팬틴]팬틴 극손상케어 트리트먼트 220ml 6개 +사은품
"21,000원",50,화장품/헤어,"21,000원",2,ALL,[미샤]12월 미샤데이 기초 BEST 50%
"15,000원",50,화장품/헤어,"15,000원",3,ALL,20%쿠폰 +70% 세일이 펑펑 토니모리 12월 빅세일
"25,900원",0,화장품/헤어,"25,900원",4,ALL,[일리윤]일리윤 울트라리페어로션 350ml 3개
"30,160원",48,화장품/헤어,"30,160원",5,ALL,[헤드앤숄더]헤드앤숄더 가려운 두피케어 샴푸 850ml 4개 +사은품
"25,900원",0,화장품/헤어,"25,900원",6,ALL,[일리윤]일리윤 세라마이드아토로션 350ml 3개
"50,900원",0,화장품/헤어,"50,900원",7,ALL,[헤라](3시간타임딜) 헤라 스킨케어 슈퍼히어로 세트
"25,900원",0,화장품/헤어,"25,900원",8,ALL,[일리윤]일리윤 세라마이드 아토 로션 528ML 2개
"4,500원",0,화장품/헤어,"4,500원",9,ALL,[삐아]행사종료 삐아 오토 젤 아이라이너
"7,800원",65,화장품/헤어,"7,800원",10,ALL,[버츠비]버츠비 모이스춰라이징 립밤 x2 (택1)
"13,900원",50,유아동/출산,"13,900원",1,ALL,센스물티슈 악어 캡형 100매 10팩+10팩 / 한장씩톡톡
"12,900원",70,유아동/출산,"12,900원",2,ALL,쁘띠뮤/전상품SALE 스키복 기모상하복 팬츠
"9,900원",70,유아동/출산,"9,900원",3,ALL,[키스포]주니어 겨울기모 7900~ 1+1특가 양털자켓 방한내의
"6,600원",70,유아동/출산,"6,600원",4,ALL,[캔디베이비]G신상 69%할인 유아동내의/내복/실내복/아동복
"13,900원",50,유아동/출산,"13,900원",5,ALL,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩
"12,900원",62,유아동/출산,"12,900원",6,ALL,[알로앤루]알로앤루알퐁소 시즌오프 50종(2개이상 구매시 무배)
"22,900원",50,유아동/출산,"22,900원",7,ALL,[팬콧]팬콧 남녀/아동 겨울세일 기모 맨투맨/양털자켓
"9,900원",70,유아동/출산,"9,900원",8,ALL,[트윈키즈]트윈키즈/아가타베이비 아동복/ 가을겨울 초특가
"22,900원",0,유아동/출산,"22,900원",9,ALL,[페이퍼플레인키즈]아동 부츠 겨울 아동화 털 운동화 패딩 방한 신발
"9,900원",70,유아동/출산,"9,900원",10,ALL,[바브키즈]바브키즈 겨울신상 데일리 아동복 국내생산 100%
"40,800원",0,유아동/출산,"40,800원",11,ALL,[베베숲]아기물티슈 프리미어 캡70매 20팩
"71,900원",8,컴퓨터/전자,"71,900원",9,ALL,[삼성전자]21리터 세라믹전자렌지 RE-C21KB 인증점
"225,680원",9,컴퓨터/전자,"225,680원",10,ALL,[에이엠디]AMD 라이젠5-3세대 3600XT (마티스) (정품)
"17,510원",41,컴퓨터/전자,"17,510원",11,ALL,곰표한일 워셔블 전기요 모음전 전기장판/매트/캠핑
"4,900원",51,컴퓨터/전자,"4,900원",12,ALL,[갤럭시]노트10 노트8 노트9 S10 S9 S8 플러스 핸드폰 케이스
"128,900원",0,컴퓨터/전자,"128,900원",13,ALL,[로엘전자]복합식 가열식 보스가습기 대용량가습/살균/상부급수
"699,000원",4,컴퓨터/전자,"699,000원",14,ALL,[울트라PC]LG 울트라PC 15UD40N-GX36K 하루만60만 라이젠3 가성비
"58,430원",4,컴퓨터/전자,"58,430원",15,ALL,[닌텐도][닌텐도 스위치] 모여봐요 동물의 숲 (한글화)
"41,310원",1,컴퓨터/전자,"41,310원",16,ALL,[삼성전자]공식인증 마이크로SD EVO PLUS 256GB MB-MC256HA/KR
"55,200원",20,컴퓨터/전자,"55,200원",17,ALL,[컴프라이프]3구 욕실난방기 안전망 욕실 전기 히터 센서 CP3880S
"4,900원",51,컴퓨터/전자,"4,900원",18,ALL,[갤럭시]3in1 동시 멀티 충전케이블 5핀/8핀/C타입 1+1 2개
"21,900원",0,컴퓨터/전자,"21,900원",19,ALL,부토 전기찜기 계란찜기 간편세척 NBE622W 다용도찜기
"21,900원",0,컴퓨터/전자,"21,900원",20,ALL,부토 러블리 전기 찜기 NBE622W 계란찜기 간편세척
"29,900원",0,컴퓨터/전자,"29,900원",21,ALL,추위사냥 올킬 다용도 열풍기 온풍기 히터 본체1개 c
"129,000원",0,컴퓨터/전자,"129,000원",22,ALL,[에어메이드]에어메이드 9L 복합식 가습기 AMH-9000
"20,800원",0,컴퓨터/전자,"20,800원",23,ALL,KOOOL 미니 토끼 어린이 무전기 블루핑크 배터리미포함
"37,900원",0,컴퓨터/전자,"37,900원",24,ALL,보만 핸디형 스팀다리미 DB8231 미니 휴대용 핸드스팀
"39,900원",13,컴퓨터/전자,"39,900원",25,ALL,[샤오미]샤오미 스마트미 전기 난로 1S/무료배송 한국어 버전
"24,900원",0,컴퓨터/전자,"24,900원",26,ALL,에버튼하우스 초음파가습기3리터(블랙) 통세척
"108,890원",0,컴퓨터/전자,"108,890원",27,ALL,[신일전자]신일 SER-K30LFT 15핀 온풍 타이머 라디에이터 DK
"46,940원",6,컴퓨터/전자,"46,940원",28,ALL,(최종41900원) 스쿱 히팅패드/발난로 (딥블루)
"9,810원",0,컴퓨터/전자,"9,810원",29,ALL,[삼성전자]갤럭시S20 S10 S9 노트20 울트라 노트10 노트9 핸드폰
"49,900원",5,컴퓨터/전자,"49,900원",30,ALL,[에이엠]am 멀티 다지기 FC-J18 (용기 3개  보관커버 포함) +
"319,000원",0,컴퓨터/전자,"319,000원",31,ALL,[파세코]파세코 석유난로 PKH-23 /36㎡/5400 캠핑 상가 야외
"39,060원",7,컴퓨터/전자,"39,060원",32,ALL,[피스넷]대용량 충전식 손난로 핫팩 피스넷 HOT-10000 1+1
"20,200원",2,컴퓨터/전자,"20,200원",33,ALL,[로지텍]로지텍 M350 페블 무소음 무선 블루투스 마우스 병행
"439,000원",2,컴퓨터/전자,"439,000원",34,ALL,[삼성전자]오디세이 G5 C32G54T 게이밍 모니터 QHD 144Hz
"29,900원",0,컴퓨터/전자,"29,900원",35,ALL,[오아]듀얼미스트 무선 초음파 미니가습기 OA-HM048
"19,430원",2,생활/주방/건강,"19,430원",9,ALL,[키즈마루]국산 3중 비말차단 마스크  300매 KF-AD MB필터 마스크
"73,220원",8,생활/주방/건강,"73,220원",10,ALL,크린조이 대형 100매 블랙/그레이/화이트 KF94 황사
"18,900원",0,생활/주방/건강,"18,900원",11,ALL,[모나리자]모나리자 미용티슈 250매 3입 4개 총12개 각티슈 휴지
"39,900원",20,생활/주방/건강,"39,900원",12,ALL,KF94 황사방역 에코마스크  (새부리/100매) 대형
"9,900원",0,생활/주방/건강,"9,900원",13,ALL,국산 630g 르미에 라지자캔들 아로마향초 캔들워머
"13,900원",50,생활/주방/건강,"13,900원",14,ALL,[아이러브베베]아이러브베베물티슈핑크100매캡형X20팩
"31,900원",0,생활/주방/건강,"31,900원",15,ALL,[카포드]카포드 캡슐세제 유니버셜 12개입 x 4개 사은품12개입
"10,900원",0,생활/주방/건강,"10,900원",16,ALL,겟레디 마스크 일회용 마스크 국내생산 100매
"27,900원",60,생활/주방/건강,"27,900원",17,ALL,[헬로]헬로 순수 3겹 천연펄프 화장지 30m 30롤 3팩 특가행사
"23,900원",7,생활/주방/건강,"23,900원",18,ALL,[잘풀리는집]잘풀리는집 따뜻한감동3겹 25m30롤 2팩/화장지/휴지
"28,500원",0,생활/주방/건강,"28,500원",19,ALL,KF94 국산 마스크 의약외품 식약처인증 개별포장 100매
"15,900원",11,생활/주방/건강,"15,900원",20,ALL,[아토세이프]쉬슬러 고농축 액체 세탁세제 3.05L 2개 + 사은품 2종
"5,900원",41,생활/주방/건강,"5,900원",21,ALL,[락앤락]땡처리 균일가 음식물쓰레기통 반찬통 계란찜기 물병
